Attrition_Flag	Selected	Customer_Age	Gender=F	Gender=M	Dependent_count	Education_Level=College	Education_Level=Doctorate	Education_Level=Graduate	Education_Level=High School	Education_Level=Post-Graduate	Education_Level=Uneducated	Education_Level=Unknown	Marital_Status=Divorced	Marital_Status=Married	Marital_Status=Single	Marital_Status=Unknown	Income_Category=$40K - $60K	Income_Category=$60K - $80K	Income_Category=$80K - $120K	Income_Category=$120K +	Income_Category=Less than $40K	Income_Category=Unknown	Card_Category=Blue	Card_Category=Gold	Card_Category=Platinum	Card_Category=Silver	Months_on_book	Total_Relationship_Count	Months_Inactive_12_mon	Contacts_Count_12_mon	Credit_Limit	Total_Revolving_Bal	Avg_Open_To_Buy	Total_Amt_Chng_Q4_Q1	Total_Trans_Amt	Total_Trans_Ct	Total_Ct_Chng_Q4_Q1	Avg_Utilization_Ratio
	No	47	0	1	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	27	6	3	3	34516	2315	32201	0.599	1805	46	0.704	0.067
	No	45	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	34	5	5	2	12518	1539	10979	0.645	1165	33	0.833	0.123
	No	60	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	51	6	1	2	2230	1796	434	0.637	4929	61	0.488	0.805
	No	37	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	36	4	3	3	1734	987	747	0.879	4727	67	0.914	0.569
	No	57	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	44	3	3	2	9843	1273	8570	0.563	3677	66	0.571	0.129
	No	50	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	43	3	1	3	20114	0	20114	0.82	4740	88	0.796	0
	No	47	0	1	4	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	36	1	1	1	1983	989	994	0.726	5065	80	0.667	0.499
	No	53	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	5	1	4	2708	2271	437	0.61	4812	83	0.766	0.839
	No	48	1	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	40	3	3	3	1438.3	665	773.3	0.75	4100	84	0.615	0.462
	No	35	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	4	3	4	2089	0	2089	0.871	2707	51	0.5	0
	No	44	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	28	4	2	2	2748	878	1870	0.633	3383	67	0.558	0.32
	No	50	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	38	5	2	2	3460	1881	1579	0.622	1546	35	1.059	0.544
	No	56	1	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	44	3	3	2	1707	0	1707	0.683	4846	80	0.569	0
	No	40	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	36	5	3	2	20371	1832	18539	0.907	1665	45	0.8	0.09
	No	36	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	36	1	3	3	27929	1898	26031	0.725	14755	123	0.732	0.068
	No	33	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	25	3	2	4	4734	2517	2217	0.483	2275	55	0.897	0.532
	No	58	0	1	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	45	4	2	3	34516	0	34516	0.849	15560	100	0.724	0
	No	44	1	0	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	34	3	3	3	2245	1342	903	0.687	4624	87	0.706	0.598
	No	42	0	1	4	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	27	5	3	4	31864	0	31864	1.009	1591	35	0.75	0
	No	65	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	56	3	3	2	2297	0	2297	0.511	1941	51	0.417	0
	No	38	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	25	3	3	4	4800	1212	3588	1.254	2935	62	0.879	0.252
	No	44	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	33	5	4	3	19214	0	19214	0.998	3407	47	1.136	0
	No	51	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	36	6	3	3	3610	1554	2056	0.501	2216	34	0.308	0.43
	No	46	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	3	2	3	15405	1691	13714	0.814	1763	44	0.189	0.11
	No	51	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	46	4	1	3	2275	1219	1056	0.639	4807	72	0.6	0.536
	No	44	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	36	3	2	3	1880	0	1880	0.519	2469	34	0.417	0
	No	53	0	1	4	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	34	1	2	3	13679	0	13679	0.908	4060	61	1.346	0
	No	43	0	1	3	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	30	1	2	0	1438.3	0	1438.3	0.751	5200	89	0.679	0
	No	48	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	36	1	3	2	3442	1229	2213	0.81	14618	100	0.724	0.357
	No	57	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	36	3	2	2	6543	2260	4283	0.448	1519	31	0.632	0.345
	No	53	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	41	5	1	3	2329	2290	39	0.533	4609	76	0.767	0.983
	No	62	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	54	3	3	4	2941	1173	1768	0.436	1453	27	0.35	0.399
	No	34	0	1	3	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	21	4	1	3	4353	1655	2698	0.806	2664	81	0.884	0.38
	No	59	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	50	3	2	3	1438.3	0	1438.3	0.57	724	16	0.231	0
	No	34	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	25	2	3	4	12373	0	12373	0.71	2462	40	0.429	0
	No	38	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	30	2	3	2	2722	1303	1419	0.391	4488	88	0.833	0.479
	No	60	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	55	5	1	4	2661	1466	1195	0.631	1354	25	0.316	0.551
	No	41	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	36	4	3	2	10816	871	9945	0.606	3221	68	0.581	0.081
	No	43	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	36	4	1	2	32733	1448	31285	0.655	3452	54	0.862	0.044
	No	60	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	4	3	2	3460	2517	943	1.144	1752	34	1.125	0.727
	No	34	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	23	5	1	4	4185	2517	1668	0.861	2179	55	0.774	0.601
	No	34	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	28	3	3	3	2853	2420	433	0.858	1750	47	0.808	0.848
	No	40	1	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	21	1	2	1	2984	2517	467	0.574	2373	53	0.359	0.843
	No	55	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	50	5	3	4	3566	1401	2165	0.903	2425	54	0.8	0.393
	No	47	1	0	4	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	43	4	3	4	4798	1017	3781	0.458	4225	79	0.681	0.212
	No	45	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	4	1	3	1640	999	641	0.811	4597	77	0.878	0.609
	No	50	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	44	2	2	1	1596	1185	411	0.687	5235	76	1	0.742
	No	41	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	33	6	3	5	1438.3	0	1438.3	0.305	1813	51	0.759	0
	No	42	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	30	1	2	3	3086	0	3086	0.808	4129	81	0.884	0
	No	49	1	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	38	3	3	4	1652	812	840	0.548	1771	47	0.516	0.492
	No	50	1	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	5	3	5	2690	1614	1076	0.513	2272	57	0.541	0.6
	No	33	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	21	3	3	3	4651	2499	2152	0.766	5097	79	0.795	0.537
	No	31	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	21	3	3	0	2158	1729	429	1.1	1718	42	0.448	0.801
	No	40	1	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	28	4	1	1	2712	0	2712	0.835	5207	79	0.927	0
	No	55	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	46	3	5	3	15987	0	15987	0.82	15853	117	0.56	0
	No	46	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	31	5	2	3	8243	927	7316	0.568	4503	90	0.765	0.112
	No	58	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	48	4	3	1	3819	1882	1937	0.809	4533	68	0.889	0.493
	No	49	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	36	3	2	1	3261	0	3261	1.012	3081	50	0.667	0
	No	49	1	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	43	4	3	2	4852	2016	2836	0.576	3561	73	0.622	0.415
	No	49	0	1	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	38	2	3	1	18991	1208	17783	0.727	7716	83	0.804	0.064
	No	49	0	1	4	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	29	2	2	2	29690	2517	27173	0.769	7640	86	0.564	0.085
	No	38	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	29	3	3	3	2155	1290	865	0.718	3781	61	0.906	0.599
	No	44	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	33	3	2	3	23665	1624	22041	0.574	4190	87	0.706	0.069
	No	55	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	50	3	2	0	10916	1536	9380	1.317	1592	34	1	0.141
	No	47	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	40	6	2	3	2437	0	2437	0.664	2027	42	0.448	0
	No	37	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	28	6	2	2	2672	1259	1413	1.375	2487	52	0.625	0.471
	No	56	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	48	2	4	2	4746	0	4746	0.862	7154	66	1.062	0
	No	60	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	48	5	3	3	3980	930	3050	0.72	4449	82	0.608	0.234
	No	46	0	1	4	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	39	3	3	1	5106	1539	3567	0.907	3784	74	0.609	0.301
	No	35	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	36	6	3	2	5619	1504	4115	0.775	2808	72	0.6	0.268
	No	45	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	27	6	2	3	21317	0	21317	0.833	3814	67	1.03	0
	No	59	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	54	5	1	2	9344	1334	8010	0.375	4154	60	0.818	0.143
	No	50	1	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	42	2	1	2	1460	0	1460	0.682	4265	63	0.615	0
	No	49	0	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	40	2	3	2	7667	2191	5476	0.682	7886	94	0.679	0.286
	No	40	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	36	6	1	3	2387	2013	374	0.449	2134	41	0.952	0.843
	No	42	1	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	28	5	2	4	2205	1245	960	0.925	4921	90	0.8	0.565
	No	38	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	25	6	1	3	11352	0	11352	1.324	1601	34	1.125	0
	No	64	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	53	5	3	4	6663	765	5898	1.129	4583	78	0.857	0.115
	No	45	0	1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	40	4	3	0	6363	1029	5334	0.838	1542	16	1.286	0.162
	No	46	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	34	1	3	2	24431	892	23539	0.417	3457	66	0.571	0.037
	No	38	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	27	6	2	4	1438.3	0	1438.3	0.945	2412	58	0.657	0
	No	43	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	37	1	2	3	16909	1171	15738	0.767	15740	120	0.739	0.069
	No	54	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	47	3	3	3	7477	1960	5517	1.008	3618	76	0.583	0.262
	No	46	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	41	6	3	2	34516	0	34516	0.896	3722	72	0.756	0
	No	61	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	47	4	2	3	1438.3	0	1438.3	1.337	1449	27	1.455	0
	No	52	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	43	4	3	3	8748	2284	6464	0.839	3533	73	0.587	0.261
	No	35	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	25	2	3	3	3339	2014	1325	0.688	4725	83	0.694	0.603
	No	32	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	16	2	3	2	21551	0	21551	0.536	14950	94	0.843	0
	No	42	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	35	6	1	2	2131	1288	843	0.797	4264	81	0.841	0.604
	No	57	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	36	3	3	3	4829	2418	2411	0.601	938	21	0.4	0.501
	No	44	1	0	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	38	2	1	3	3842	2459	1383	0.691	13598	119	0.725	0.64
	No	56	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	47	4	1	2	1822	1118	704	0.896	4576	78	0.529	0.614
	No	62	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	6	2	1	3749	1980	1769	0.706	5083	69	0.643	0.528
	No	52	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	1	1	3	7879	1007	6872	0.726	4844	83	0.976	0.128
	No	54	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	4	3	2	2708	0	2708	0.673	2321	45	0.552	0
	No	54	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	36	5	1	2	34516	0	34516	0.452	3918	67	1.094	0
	No	47	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	37	3	1	5	24580	2517	22063	0.509	3069	62	0.771	0.102
	No	57	0	1	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	46	3	2	3	19270	1662	17608	1.186	1565	28	1.545	0.086
	No	50	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	1	2	2	3350	1335	2015	0.781	4906	89	0.561	0.399
	No	42	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	4	3	1	1676	1372	304	0.522	4381	77	0.571	0.819
	No	34	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	25	6	1	2	2689	1618	1071	0.587	4237	79	0.681	0.602
	No	42	0	1	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	29	3	3	4	2533	1126	1407	0.788	3436	74	0.574	0.445
	No	41	1	0	5	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	30	5	2	3	1588	0	1588	0.634	2561	61	0.649	0
	No	48	0	1	4	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	38	5	2	3	5543	1372	4171	0.744	5266	79	0.795	0.248
	No	44	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	36	4	2	3	21242	819	20423	0.499	1283	37	0.542	0.039
	No	43	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	37	3	1	4	6380	1160	5220	0.753	17119	124	0.797	0.182
	No	32	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	26	5	1	3	29961	789	29172	0.833	2337	69	0.605	0.026
	No	48	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	36	3	1	3	20631	2048	18583	0.676	4827	77	0.711	0.099
	No	43	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	30	3	2	4	19711	0	19711	1.037	3602	72	1	0
	No	50	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	41	6	1	3	2966	1433	1533	0.49	1986	50	0.613	0.483
	No	57	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	38	4	3	1	12663	1028	11635	0.791	3297	54	0.688	0.081
	No	45	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	40	4	1	2	17576	0	17576	0.667	3494	67	0.718	0
	No	56	1	0	3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	44	6	3	4	1544	0	1544	0.315	1902	35	0.4	0
	No	62	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	51	3	3	3	10826	1274	9552	0.602	1355	34	0.619	0.118
	No	26	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	13	6	3	2	2347	0	2347	0.863	2595	56	0.333	0
	No	28	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	20	1	1	3	4342	893	3449	0.878	17064	116	0.758	0.206
	No	45	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	40	3	2	1	2110	844	1266	1.109	4812	77	0.604	0.4
	No	53	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	34	5	2	1	1944	1140	804	0.582	4921	82	0.907	0.586
	No	34	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	16	2	2	1	32292	1731	30561	0.751	7564	76	0.81	0.054
	No	44	0	1	4	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	32	4	1	1	10007	1586	8421	0.921	4309	77	0.711	0.158
	No	56	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	5	1	3	9226	1233	7993	1.521	1626	29	1.636	0.134
	No	49	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	44	5	2	3	9797	998	8799	0.886	15013	116	0.841	0.102
	No	49	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	33	6	3	3	2910	0	2910	0.789	2648	41	0.464	0
	No	51	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	3	3	3	1438.3	642	796.3	0.405	1939	49	0.4	0.446
	No	48	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	36	2	1	1	15618	0	15618	0.706	7549	77	0.638	0
	No	45	1	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	36	3	1	4	5486	685	4801	0.879	2965	70	0.556	0.125
	No	41	0	1	4	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	26	1	1	2	34516	1559	32957	0.759	8888	104	0.763	0.045
	No	53	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	39	2	3	3	2164	1115	1049	0.624	4341	69	0.643	0.515
	No	54	1	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	42	1	2	2	2205	1313	892	0.929	4904	82	0.673	0.595
	No	38	0	1	5	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	26	5	1	2	16033	766	15267	0.682	15260	115	0.855	0.048
	No	50	0	1	4	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	44	4	2	3	13911	2160	11751	0.73	2204	60	0.667	0.155
	No	50	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	2	2	1	12299	1664	10635	0.879	15060	90	0.915	0.135
	No	36	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	36	3	2	1	14304	699	13605	0.549	4746	73	0.521	0.049
	No	40	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	27	6	2	4	9026	2312	6714	0.561	2229	37	0.762	0.256
	No	41	0	1	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	36	3	1	4	34516	2205	32311	0.897	15033	98	0.922	0.064
	No	54	1	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	44	3	3	2	2901	2517	384	0.608	4731	83	0.804	0.868
	No	45	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	3	1	3	14593	1504	13089	0.668	3447	72	0.895	0.103
	No	34	1	0	4	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	28	5	2	3	2472	1899	573	0.77	4408	86	0.792	0.768
	No	26	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	20	3	2	4	1438.3	0	1438.3	0.506	947	20	0.053	0
	No	52	1	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	36	1	2	2	2540	1093	1447	0.783	9339	99	0.737	0.43
	No	52	1	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	36	3	2	2	11280	1523	9757	0.765	16237	128	0.753	0.135
	No	46	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	40	5	1	2	6265	1942	4323	1.027	1715	43	0.87	0.31
	No	37	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	21	1	1	1	3967	1476	2491	0.626	4490	66	0.833	0.372
	No	36	1	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	17	3	1	3	1438.3	0	1438.3	1.028	1975	40	0.6	0
	No	43	0	1	5	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	31	3	3	1	17230	1805	15425	0.788	14781	130	0.857	0.105
	No	47	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	36	2	1	3	2874	2201	673	0.718	4779	86	0.792	0.766
	No	43	0	1	4	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	37	4	1	3	3482	1942	1540	0.926	3512	63	0.853	0.558
	No	50	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	4	1	3	5012	2242	2770	0.816	1142	28	1	0.447
	No	40	1	0	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	28	2	1	2	11642	1501	10141	0.935	9137	92	0.586	0.129
	No	47	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	36	3	2	2	13867	0	13867	0.659	4297	68	0.744	0
	No	48	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	37	4	4	2	2835	1860	975	0.571	4569	81	0.884	0.656
	No	50	1	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	41	6	3	4	18178	0	18178	0.744	3445	76	0.767	0
	No	37	1	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	28	4	3	1	1825	1389	436	1.595	2878	54	0.636	0.761
	No	55	1	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	44	3	1	1	1912	0	1912	0.783	4666	98	0.719	0
	No	42	1	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	36	6	2	1	16290	0	16290	0.758	4232	79	0.795	0
	No	40	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	29	6	3	2	10529	0	10529	0.729	4583	87	0.851	0
	No	52	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	38	3	1	3	3773	1291	2482	0.878	4697	75	0.667	0.342
